country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-05-19 10:00:00,8.8787,76.6073,SO2,1.0,4.0,2.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5637,76.8865,PM2.5,30.0,34.0,32.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5637,76.8865,SO2,1.0,13.0,6.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5637,76.8865,CO,12.0,39.0,22.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5149093,76.9435879,CO,6.0,12.0,8.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-05-19 10:00:00,10.5324,76.2159,OZONE,29.0,30.0,29.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-05-19 10:00:00,23.264759,77.381568,NO2,18.0,61.0,29.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-05-19 10:00:00,23.264759,77.381568,NH3,5.0,8.0,6.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-05-19 10:00:00,23.264759,77.381568,CO,7.0,56.0,10.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,PM10,34.0,96.0,57.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,OZONE,28.0,61.0,41.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-05-19 10:00:00,12.88925,74.853,PM10,44.0,88.0,57.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-05-19 10:00:00,12.21041,76.37376,NH3,3.0,7.0,5.0
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-05-19 10:00:00,12.733409,77.298051,CO,2.0,29.0,8.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-05-19 10:00:00,13.94,75.555917,CO,10.0,33.0,26.0
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-05-19 10:00:00,16.802639,75.722694,NH3,1.0,2.0,1.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-05-19 10:00:00,11.55358,76.55521,PM2.5,19.0,31.0,25.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-05-19 10:00:00,11.55358,76.55521,PM10,29.0,49.0,40.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2025-05-19 10:00:00,13.428828,77.731418,OZONE,27.0,32.0,29.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-05-19 10:00:00,13.328028,75.797056,PM2.5,5.0,55.0,20.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-05-19 10:00:00,13.328028,75.797056,NH3,2.0,3.0,2.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-05-19 10:00:00,15.459706,75.008381,NO2,25.0,25.0,25.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-05-19 10:00:00,15.3714823,75.1160168,CO,10.0,19.0,13.0
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-05-19 10:00:00,17.321993,76.822628,OZONE,22.0,22.0,22.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-05-19 10:00:00,12.415911,75.73505,PM2.5,20.0,38.0,27.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-05-19 10:00:00,12.415911,75.73505,NO2,2.0,3.0,2.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.938539,77.5901,CO,12.0,38.0,17.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.938539,77.5901,OZONE,7.0,50.0,18.0
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2025-05-19 10:00:00,12.7816279,77.6299145,NO2,38.0,40.0,39.0
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2025-05-19 10:00:00,12.7816279,77.6299145,CO,31.0,33.0,32.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,13.003872,77.664217,CO,16.0,63.0,30.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,13.003872,77.664217,OZONE,28.0,29.0,29.0
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-05-19 10:00:00,13.0270199,77.494094,OZONE,23.0,25.0,24.0
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",2025-05-19 10:00:00,12.990328,77.5431385,PM10,41.0,46.0,41.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",2025-05-19 10:00:00,13.0246342,77.5080115,PM2.5,19.0,500.0,63.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-05-19 10:00:00,12.917348,77.622813,PM10,10.0,166.0,85.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-05-19 10:00:00,12.917348,77.622813,OZONE,8.0,48.0,18.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,NO2,19.0,25.0,21.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,OZONE,45.0,59.0,55.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-05-19 10:00:00,22.624758,75.675238,SO2,5.0,22.0,14.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-05-19 10:00:00,23.331731,75.045981,PM10,38.0,106.0,67.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-05-19 10:00:00,23.838586,78.759431,PM2.5,26.0,63.0,46.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-05-19 10:00:00,23.838586,78.759431,NH3,1.0,1.0,1.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2025-05-19 10:00:00,23.8640158,78.80289321,NO2,4.0,55.0,22.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-05-19 10:00:00,19.296481,72.840923,PM2.5,23.0,44.0,31.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",2025-05-19 10:00:00,19.053536,72.84643,CO,31.0,31.0,31.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-05-19 10:00:00,19.065931,72.862131,PM2.5,40.0,81.0,58.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-05-19 10:00:00,19.065931,72.862131,PM10,52.0,78.0,66.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-05-19 10:00:00,19.23241,72.86895,PM10,39.0,60.0,47.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2243333,72.8658113,NH3,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2243333,72.8658113,SO2,4.0,6.0,5.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-05-19 10:00:00,22.431,75.5213,CO,14.0,50.0,25.0
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-05-19 10:00:00,22.7524,75.8872,PM2.5,4.0,4.0,4.0
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-05-19 10:00:00,22.7524,75.8872,NO2,2.0,2.0,2.0
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-05-19 10:00:00,22.7524,75.8872,CO,31.0,33.0,32.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-05-19 10:00:00,23.163174,79.973061,PM10,30.0,161.0,50.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-05-19 10:00:00,23.163174,79.973061,NO2,29.0,45.0,36.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-05-19 10:00:00,23.163174,79.973061,NH3,1.0,1.0,1.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-05-19 10:00:00,23.163174,79.973061,SO2,13.0,32.0,18.0
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-05-19 10:00:00,23.163174,79.973061,CO,16.0,60.0,20.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-05-19 10:00:00,19.309073,73.057223,SO2,9.0,20.0,14.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-05-19 10:00:00,19.309073,73.057223,CO,22.0,36.0,32.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-05-19 10:00:00,19.786089,72.757971,PM10,44.0,78.0,58.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-05-19 10:00:00,19.786089,72.757971,SO2,7.0,11.0,9.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-05-19 10:00:00,19.9775302,79.2337086,PM10,54.0,216.0,102.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-05-19 10:00:00,21.001264,75.565602,SO2,12.0,13.0,12.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-05-19 10:00:00,21.001264,75.565602,CO,14.0,40.0,39.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-05-19 10:00:00,19.25292,73.142019,NO2,4.0,5.0,5.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-05-19 10:00:00,19.192056,72.9585188,NH3,1.0,6.0,2.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-05-19 10:00:00,20.939198,77.765701,OZONE,24.0,77.0,35.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-05-19 10:00:00,19.8389439,75.244448,NH3,9.0,10.0,9.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-05-19 10:00:00,19.8389439,75.244448,SO2,17.0,20.0,19.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-05-19 10:00:00,19.8389439,75.244448,CO,25.0,141.0,103.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,OZONE,2.0,91.0,10.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-05-19 10:00:00,20.9402359,77.7895248,PM2.5,16.0,65.0,51.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-05-19 10:00:00,20.9402359,77.7895248,PM10,52.0,85.0,67.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-05-19 10:00:00,20.939198,77.765701,PM10,37.0,60.0,47.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-05-19 10:00:00,23.218135,79.95777,PM2.5,32.0,97.0,57.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-05-19 10:00:00,23.142888,79.916147,PM10,21.0,77.0,35.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-05-19 10:00:00,23.142888,79.916147,CO,40.0,89.0,45.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.090337,73.014232,CO,18.0,52.0,33.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.090337,73.014232,OZONE,31.0,57.0,38.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.1135051,73.008978,PM10,51.0,101.0,61.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,PM2.5,33.0,77.0,49.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,PM10,43.0,117.0,72.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,NH3,4.0,6.0,5.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,CO,16.0,31.0,24.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,OZONE,4.0,28.0,8.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.02579,73.10297,PM10,58.0,96.0,76.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.063,73.1209,PM10,59.0,79.0,68.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.063,73.1209,NH3,3.0,4.0,4.0
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2025-05-19 10:00:00,19.175,72.9419,PM2.5,18.0,42.0,31.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-05-19 10:00:00,18.897756,72.81332,NO2,14.0,20.0,17.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-05-19 10:00:00,18.897756,72.81332,OZONE,16.0,35.0,20.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-05-19 10:00:00,19.1375,72.915056,NH3,2.0,23.0,4.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-05-19 10:00:00,19.1375,72.915056,CO,15.0,19.0,18.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-05-19 10:00:00,19.1375,72.915056,OZONE,9.0,9.0,9.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-05-19 10:00:00,19.000084,72.85673,PM2.5,26.0,45.0,34.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.63673,73.82487,PM2.5,24.0,117.0,40.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.59051,73.77946,PM2.5,22.0,42.0,34.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.616318,73.765797,NO2,13.0,80.0,32.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",2025-05-19 10:00:00,18.640051,73.848956,PM2.5,10.0,39.0,26.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",2025-05-19 10:00:00,18.640051,73.848956,PM10,33.0,55.0,46.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-05-19 10:00:00,18.60577,73.749976,PM2.5,9.0,76.0,35.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-05-19 10:00:00,18.60577,73.749976,PM10,43.0,120.0,59.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-05-19 10:00:00,19.1653323,72.922099,PM10,15.0,72.0,46.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-05-19 10:00:00,19.1653323,72.922099,NO2,14.0,32.0,17.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-05-19 10:00:00,19.1653323,72.922099,CO,82.0,95.0,86.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,PM2.5,20.0,45.0,29.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,PM10,40.0,78.0,65.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-05-19 10:00:00,18.96702,72.84214,NH3,10.0,12.0,11.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-05-19 10:00:00,19.1878657,72.8304069,PM10,33.0,69.0,50.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-05-19 10:00:00,19.1878657,72.8304069,SO2,4.0,11.0,7.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-05-19 10:00:00,18.91,72.82,OZONE,11.0,11.0,11.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-05-19 10:00:00,19.04946,72.923,PM10,70.0,133.0,105.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,PM2.5,5.0,30.0,17.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2058,72.8682,PM10,95.0,109.0,99.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2058,72.8682,CO,38.0,39.0,38.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-05-19 10:00:00,19.0632143,72.8456324,PM2.5,24.0,44.0,33.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-05-19 10:00:00,19.173852,77.296291,PM10,19.0,90.0,32.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-05-19 10:00:00,19.173852,77.296291,OZONE,20.0,85.0,38.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,PM2.5,7.0,58.0,41.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,PM10,23.0,56.0,39.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-05-19 10:00:00,20.021503,73.813844,CO,14.0,30.0,18.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-05-19 10:00:00,19.95022,73.73148,PM2.5,30.0,69.0,54.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-05-19 10:00:00,19.95022,73.73148,SO2,1.0,4.0,2.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-05-19 10:00:00,19.11074,72.86084,PM10,48.0,114.0,73.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-05-19 10:00:00,19.11074,72.86084,SO2,1.0,10.0,2.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2025-05-19 10:00:00,19.11074,72.86084,OZONE,2.0,56.0,18.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-05-19 10:00:00,19.0364585,72.8954371,NH3,5.0,7.0,6.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-05-19 10:00:00,19.10078,72.87462,OZONE,7.0,7.0,7.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-05-19 10:00:00,18.91,72.82,NO2,25.0,26.0,26.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2025-05-19 10:00:00,19.060498,72.923356,OZONE,2.0,28.0,7.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-05-19 10:00:00,19.047,72.8746,OZONE,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-05-19 10:00:00,19.10861,72.83622,PM2.5,8.0,26.0,19.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-05-19 10:00:00,19.10861,72.83622,PM10,44.0,494.0,215.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-05-19 10:00:00,18.9936162,72.8128113,PM2.5,61.0,75.0,68.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-05-19 10:00:00,21.152875,79.0517531,NH3,4.0,5.0,4.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-05-19 10:00:00,21.152875,79.0517531,OZONE,5.0,86.0,13.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,NH3,3.0,7.0,5.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-05-19 10:00:00,20.9360711,85.1707021,PM2.5,5.0,143.0,37.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-05-19 10:00:00,20.9360711,85.1707021,OZONE,1.0,4.0,2.0
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2025-05-19 10:00:00,21.869985,85.167016,SO2,5.0,90.0,16.0
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2025-05-19 10:00:00,31.62,74.876512,PM2.5,29.0,317.0,97.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2025-05-19 10:00:00,31.321907,75.578914,NO2,30.0,35.0,32.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2025-05-19 10:00:00,31.321907,75.578914,NH3,2.0,2.0,2.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2025-05-19 10:00:00,31.321907,75.578914,CO,30.0,42.0,37.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-05-19 10:00:00,30.736056,76.209694,PM2.5,38.0,309.0,115.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-05-19 10:00:00,30.736056,76.209694,NH3,7.0,8.0,7.0
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2025-05-19 10:00:00,30.736056,76.209694,SO2,4.0,10.0,7.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-05-19 10:00:00,20.34652,85.8163,SO2,7.0,8.0,7.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2025-05-19 10:00:00,22.06156703,85.47409613,SO2,1.0,5.0,4.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2025-05-19 10:00:00,22.06156703,85.47409613,CO,9.0,32.0,20.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2025-05-19 10:00:00,21.8004996,83.8396977,SO2,11.0,13.0,12.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2025-05-19 10:00:00,21.8004996,83.8396977,OZONE,13.0,63.0,21.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2025-05-19 10:00:00,20.94185,86.1151,NO2,17.0,285.0,45.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-05-19 10:00:00,20.48891,85.84768,SO2,2.0,3.0,2.0
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-05-19 10:00:00,18.459883,73.852193,PM10,23.0,65.0,41.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2025-05-19 10:00:00,18.45445,73.854155,NH3,1.0,3.0,2.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2025-05-19 10:00:00,18.45445,73.854155,CO,10.0,38.0,16.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2025-05-19 10:00:00,18.536457,73.805454,PM2.5,16.0,30.0,22.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2025-05-19 10:00:00,18.530085,73.849598,OZONE,6.0,59.0,8.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-05-19 10:00:00,16.5038,74.3623,PM2.5,11.0,81.0,40.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2025-05-19 10:00:00,17.65439,75.90649,NO2,8.0,73.0,33.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2025-05-19 10:00:00,17.65439,75.90649,OZONE,15.0,74.0,38.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",2025-05-19 10:00:00,17.6599188,75.9063906,PM10,72.0,72.0,72.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,PM2.5,31.0,82.0,47.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,NO2,8.0,25.0,15.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,OZONE,1.0,19.0,5.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-05-19 10:00:00,19.222279,72.957979,SO2,1.0,3.0,1.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2025-05-19 10:00:00,19.235581,73.159121,NO2,34.0,62.0,48.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-05-19 10:00:00,19.445821,72.7988231,OZONE,3.0,35.0,10.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2025-05-19 10:00:00,24.8207389,93.9423085,SO2,107.0,111.0,109.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2025-05-19 10:00:00,25.5586,91.8985,PM2.5,3.0,22.0,9.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2025-05-19 10:00:00,23.7176342,92.7192841,OZONE,1.0,7.0,1.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2025-05-19 10:00:00,20.832874,85.104082,PM2.5,3.0,40.0,15.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2025-05-19 10:00:00,30.649961,76.331442,NH3,7.0,7.0,7.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2025-05-19 10:00:00,30.649961,76.331442,CO,87.0,108.0,103.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2025-05-19 10:00:00,30.349388,76.366642,NH3,3.0,4.0,4.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2025-05-19 10:00:00,30.349388,76.366642,SO2,1.0,7.0,3.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2025-05-19 10:00:00,30.349388,76.366642,CO,46.0,66.0,48.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2025-05-19 10:00:00,26.470859,74.646594,NO2,32.0,41.0,37.0
